Id,Weekly_Sales
27_96_2012-11-30,15458.038453077637
27_96_2012-12-07,15052.153639666294
27_96_2012-12-14,16043.93690372524
27_96_2012-12-21,16934.323179391165
27_96_2012-12-28,18396.278570856426
27_96_2013-01-04,15659.531328203348
27_96_2013-01-11,11651.684235080913
27_96_2013-01-18,11524.528989859655
27_96_2013-01-25,14251.253039337656
27_96_2013-02-01,13472.96531895118
27_96_2013-02-08,13085.028398835071
27_96_2013-02-15,13578.38083070653
27_96_2013-02-22,15308.342738428242
27_96_2013-03-01,11538.129873508078
27_96_2013-03-08,10191.288992978012
27_96_2013-03-15,10687.050539580687
27_96_2013-03-22,11284.742767434527
27_96_2013-03-29,10310.959543409625
27_96_2013-04-05,14036.405604909862
27_96_2013-04-12,17757.924795198476
27_96_2013-04-19,19007.52084477142
27_96_2013-04-26,18621.87400849371
27_96_2013-05-03,19535.781960209228
27_96_2013-05-10,19521.0524256612
27_96_2013-05-17,20460.13378210794
27_96_2013-05-24,26084.900067211038
27_96_2013-05-31,24968.24991614729
27_96_2013-06-07,29117.38841987426
27_96_2013-06-14,27900.624479123442
27_96_2013-06-21,27885.83173927281
27_96_2013-06-28,29066.991588636567
27_96_2013-07-05,35457.96512561085
27_96_2013-07-12,28611.59024722779
27_96_2013-07-19,31178.745213117745
27_96_2013-07-26,26760.490020607347
27_97_2012-11-02,20424.92043940437
27_97_2012-11-09,20985.503537296347
27_97_2012-11-16,20023.142466968533
27_97_2012-11-23,18676.463664169456
27_97_2012-11-30,18377.73956799549
27_97_2012-12-07,19034.020193688422
27_97_2012-12-14,20429.759617081098
27_97_2012-12-21,21142.26646510867
27_97_2012-12-28,19086.749655166142
27_97_2013-01-04,21288.005964166154
27_97_2013-01-11,19683.048294595705
27_97_2013-01-18,19396.847735564672
27_97_2013-01-25,19207.345598613796
27_97_2013-02-01,20537.626768042453
27_97_2013-02-08,20869.880701394028
27_97_2013-02-15,19771.608308843966
27_97_2013-02-22,20730.579915577124
27_97_2013-03-01,19590.6489789306
27_97_2013-03-08,18162.322378417724
27_97_2013-03-15,17359.493132791533
27_97_2013-03-22,16806.95942349498
27_97_2013-03-29,17145.00834087763
27_97_2013-04-05,20306.04832888526
27_97_2013-04-12,21709.163874131795
27_97_2013-04-19,21728.60358492106
27_97_2013-04-26,21642.026554129032
27_97_2013-05-03,25572.975407044865
27_97_2013-05-10,25161.047949825406
27_97_2013-05-17,25375.316529597607
27_97_2013-05-24,25189.94965675472
27_97_2013-05-31,25672.05798007252
27_97_2013-06-07,25810.904989679555
27_97_2013-06-14,23962.643730313328
27_97_2013-06-21,23898.817650166206
27_97_2013-06-28,24378.77436258349
27_97_2013-07-05,27366.42795356885
27_97_2013-07-12,26621.12062585834
27_97_2013-07-19,26870.898725189927
27_97_2013-07-26,25638.883119395392
27_98_2012-11-02,10892.167413181134
27_98_2012-11-09,10949.010983080154
27_98_2012-11-16,11297.213940594693
27_98_2012-11-23,15837.710461095992
27_98_2012-11-30,12586.308921934557
27_98_2012-12-07,12250.964038792223
27_98_2012-12-14,14059.12863024068
27_98_2012-12-21,14394.763244779964
27_98_2012-12-28,11684.321456685046
27_98_2013-01-04,9297.937360041116
27_98_2013-01-11,10192.955112217089
27_98_2013-01-18,9900.13604309469
27_98_2013-01-25,9542.252797607205
27_98_2013-02-01,10570.896502110127
27_98_2013-02-08,10713.70877797671
27_98_2013-02-15,12593.925549247177
27_98_2013-02-22,10805.247342816647
27_98_2013-03-01,10406.79239396987
27_98_2013-03-08,10928.350962164257
27_98_2013-03-15,10685.932323751353
27_98_2013-03-22,10868.428055938812
27_98_2013-03-29,11275.669556178784
27_98_2013-04-05,11808.92049199074
27_98_2013-04-12,11962.971693572526
27_98_2013-04-19,11559.836483172223
27_98_2013-04-26,11632.522357415924
27_98_2013-05-03,11078.31369023071
27_98_2013-05-10,11546.978452064897
27_98_2013-05-17,11954.410209029505
27_98_2013-05-24,11562.248060922217
27_98_2013-05-31,10654.495654174194
27_98_2013-06-07,10340.372843634555
27_98_2013-06-14,10780.436046536279
27_98_2013-06-21,10419.979424829258
27_98_2013-06-28,10150.76752424237
27_98_2013-07-05,11694.00489569826
27_98_2013-07-12,11244.94440557756
27_98_2013-07-19,11353.96860808358
27_98_2013-07-26,10523.579406210758
27_99_2012-11-02,795.9174068472341
27_99_2012-11-09,924.7569743981085
27_99_2012-11-16,627.3411188805097
27_99_2012-11-23,3941.7025619410383
27_99_2012-12-07,1379.3368546837326
27_99_2012-12-14,1782.700550068981
27_99_2012-12-21,1851.201898809209
27_99_2012-12-28,689.5624801579818
27_99_2013-01-04,291.2626699266514
27_99_2013-02-01,268.7826871319393
27_99_2013-02-08,506.4462798914206
27_99_2013-02-15,840.5896371195114
27_99_2013-02-22,866.3931467198054
27_99_2013-03-29,894.466724091484
27_99_2013-04-05,307.00285761976454
27_99_2013-04-12,-3.9353766846331566
27_99_2013-04-19,-52.59059134119003
27_99_2013-04-26,178.561905681056
27_99_2013-05-03,-51.280156183740075
27_99_2013-05-10,97.13552833869751
27_99_2013-05-17,153.70329553394723
27_99_2013-05-24,377.46205319953896
27_99_2013-05-31,-14.745133199857724
27_99_2013-06-14,285.8035302389293
27_99_2013-06-21,171.02453544237176
27_99_2013-07-05,399.6791867915756
27_99_2013-07-19,47.77424963071457
27_99_2013-07-26,-547.3376572500327
28_1_2012-11-02,27767.5496474945
28_1_2012-11-09,29470.88045502941
28_1_2012-11-16,14776.091606884916
28_1_2012-11-23,13783.20115303512
28_1_2012-11-30,9412.024039749705
28_1_2012-12-07,29677.27584959983
28_1_2012-12-14,31751.583238945237
28_1_2012-12-21,36216.349469023284
28_1_2012-12-28,19695.69584731594
28_1_2013-01-04,16633.157488561483
28_1_2013-01-11,13088.100578219972
28_1_2013-01-18,12953.754235587401
28_1_2013-01-25,14247.237016588673
28_1_2013-02-01,28133.988155437855
28_1_2013-02-08,23296.01350983899
28_1_2013-02-15,36509.71725072608
28_1_2013-02-22,29238.507504139416
28_1_2013-03-01,24171.357475788092
28_1_2013-03-08,20048.494384305493
28_1_2013-03-15,19890.64214128835
28_1_2013-03-22,21321.5287100514
28_1_2013-03-29,20514.260329329514
28_1_2013-04-05,35786.58655075806
28_1_2013-04-12,39218.65797150472
28_1_2013-04-19,27472.790651785606
28_1_2013-04-26,36631.3206123437
28_1_2013-05-03,13691.707028213497
28_1_2013-05-10,14469.216934409826
28_1_2013-05-17,12305.607178336839
28_1_2013-05-24,12460.673217061501
28_1_2013-05-31,11609.745889064796
28_1_2013-06-07,10774.2980986469
28_1_2013-06-14,11261.064696370997
28_1_2013-06-21,12572.71223300847
28_1_2013-06-28,11562.058190976319
28_1_2013-07-05,16136.784035922992
28_1_2013-07-12,14675.912015206808
28_1_2013-07-19,12692.401298548832
28_1_2013-07-26,12127.402993122298
28_2_2012-11-02,58153.98657029415
28_2_2012-11-09,59209.82840435062
28_2_2012-11-16,54551.97173010115
28_2_2012-11-23,64928.275490832064
28_2_2012-11-30,58203.03010193296
28_2_2012-12-07,57516.09760344084
28_2_2012-12-14,58028.52662432801
28_2_2012-12-21,64828.093565739684
28_2_2012-12-28,54400.60865687397
28_2_2013-01-04,55547.605908586636
28_2_2013-01-11,53521.4909124344
28_2_2013-01-18,51536.094194266465
28_2_2013-01-25,53804.615904674756
28_2_2013-02-01,63231.112039930485
28_2_2013-02-08,63634.0902421924
28_2_2013-02-15,60196.26423008936
28_2_2013-02-22,59831.94324018698
28_2_2013-03-01,60461.51890336502
28_2_2013-03-08,62776.97267111805
28_2_2013-03-15,55952.03425657693
28_2_2013-03-22,57244.07158448371
28_2_2013-03-29,56051.52630543104
28_2_2013-04-05,58057.02344389578
28_2_2013-04-12,58938.21631841755
28_2_2013-04-19,57090.44991246515
28_2_2013-04-26,58908.6051776061
28_2_2013-05-03,61339.271362170344
28_2_2013-05-10,57030.40234921665
28_2_2013-05-17,60433.04622176297
28_2_2013-05-24,59722.458587624096
28_2_2013-05-31,57020.681584952756
28_2_2013-06-07,64277.01239319761
28_2_2013-06-14,62226.89737823935
28_2_2013-06-21,60221.3698396353
28_2_2013-06-28,62150.873703325284
28_2_2013-07-05,65597.88871277268
28_2_2013-07-12,62919.37658798386
28_2_2013-07-19,60439.72551746207
28_2_2013-07-26,59026.85444862582
28_3_2012-11-02,10622.944344217725
28_3_2012-11-09,11796.53826264616
28_3_2012-11-16,8873.179638278809
28_3_2012-11-23,13614.726118395814
28_3_2012-11-30,12610.922310736461
28_3_2012-12-07,8006.204143077619
28_3_2012-12-14,12051.096215148902
28_3_2012-12-21,17420.409245918305
28_3_2012-12-28,13476.899649188692
28_3_2013-01-04,15058.225427956879
28_3_2013-01-11,12237.198067584633
28_3_2013-01-18,10658.041571054007
28_3_2013-01-25,11668.569860918433
28_3_2013-02-01,11894.39280043567
28_3_2013-02-08,13860.400911392624
28_3_2013-02-15,12545.652790614356
28_3_2013-02-22,9731.136723839654
28_3_2013-03-01,11405.264720783705
28_3_2013-03-08,11842.132036280464
28_3_2013-03-15,10034.128215257871
28_3_2013-03-22,10063.734854455104
28_3_2013-03-29,10444.687535053421
28_3_2013-04-05,9924.659365197303
28_3_2013-04-12,13073.901346120409
28_3_2013-04-19,11826.070528517032
28_3_2013-04-26,11982.254510686407
28_3_2013-05-03,10246.044157581131
28_3_2013-05-10,7367.750489808233
28_3_2013-05-17,8544.520463073964
28_3_2013-05-24,10485.455105437537
28_3_2013-05-31,13472.464429908681
28_3_2013-06-07,9797.345010121673
28_3_2013-06-14,7600.214533366563
28_3_2013-06-21,8827.464836681409
28_3_2013-06-28,10133.28719102454
28_3_2013-07-05,11307.216907021713
28_3_2013-07-12,12205.103802586522
28_3_2013-07-19,12509.2346037367
28_3_2013-07-26,15404.2094263941
28_4_2012-11-02,31352.726053572067
28_4_2012-11-09,32436.137195240117
28_4_2012-11-16,28704.227634935778
28_4_2012-11-23,34963.15559078799
28_4_2012-11-30,29610.5597068053
28_4_2012-12-07,30942.09095419818
28_4_2012-12-14,29524.67917238044
28_4_2012-12-21,30400.281697923354
28_4_2012-12-28,26781.244942970203
28_4_2013-01-04,31971.302422181554
28_4_2013-01-11,27604.61063958592
28_4_2013-01-18,26111.95114410674
28_4_2013-01-25,27041.32090958341
28_4_2013-02-01,31964.412121779267
28_4_2013-02-08,33072.03255827434
28_4_2013-02-15,29701.98613647907
28_4_2013-02-22,27296.030275059344
28_4_2013-03-01,30093.57093912923
28_4_2013-03-08,30317.43162310872
28_4_2013-03-15,26956.051398715445
28_4_2013-03-22,26989.697613680764
28_4_2013-03-29,26882.66381903083
28_4_2013-04-05,29324.52715534855
28_4_2013-04-12,27669.53214872727
28_4_2013-04-19,27482.41492050155
28_4_2013-04-26,28720.505296150102
28_4_2013-05-03,32733.799741153744
28_4_2013-05-10,29349.79413744884
28_4_2013-05-17,28248.099274032964
28_4_2013-05-24,29603.55545591806
28_4_2013-05-31,29762.976815467802
28_4_2013-06-07,33526.309976836725
28_4_2013-06-14,29639.168051454944
28_4_2013-06-21,29707.08342763471
28_4_2013-06-28,28971.9716905936
28_4_2013-07-05,35081.57492419934
28_4_2013-07-12,30430.449576845294
28_4_2013-07-19,29016.55308051397
28_4_2013-07-26,29983.14899548787
28_5_2012-11-02,33458.46604842403
28_5_2012-11-09,34470.61218064441
28_5_2012-11-16,29388.722919000968
28_5_2012-11-23,111897.58458637013
28_5_2012-11-30,74401.26198723484
28_5_2012-12-07,39323.23738258544
28_5_2012-12-14,45366.12663697587
28_5_2012-12-21,82933.99129580056
28_5_2012-12-28,31594.364237834994
28_5_2013-01-04,23324.030484872525
28_5_2013-01-11,19856.863607313273
28_5_2013-01-18,19406.467069749295
28_5_2013-01-25,21552.680704501865
28_5_2013-02-01,38623.069044168056
28_5_2013-02-08,31825.184031243825
28_5_2013-02-15,35204.39319522786
28_5_2013-02-22,36040.64234390937
28_5_2013-03-01,30322.097644164503
28_5_2013-03-08,32509.621023292682
28_5_2013-03-15,28023.643427329276
28_5_2013-03-22,26117.46541593065
28_5_2013-03-29,24510.71984291686
28_5_2013-04-05,25929.626624555873
28_5_2013-04-12,27111.56909139802
28_5_2013-04-19,25473.075727402807
28_5_2013-04-26,25507.181778904724
28_5_2013-05-03,20673.343721248835
28_5_2013-05-10,19684.49571610134
28_5_2013-05-17,19914.336016949965
28_5_2013-05-24,17798.545870632093
28_5_2013-05-31,16288.505512527321
28_5_2013-06-07,21268.979471859973
28_5_2013-06-14,19054.166263583484
28_5_2013-06-21,19773.271939003724
28_5_2013-06-28,20577.124442075383
28_5_2013-07-05,21681.094424173654
28_5_2013-07-12,20889.897050566164
28_5_2013-07-19,19824.923081540448
28_5_2013-07-26,15942.97891695866
28_6_2012-11-02,4171.432857947547
28_6_2012-11-09,4449.671058657213
28_6_2012-11-16,4305.5239653804865
28_6_2012-11-23,25348.115811512453
28_6_2012-11-30,9832.350913034732
28_6_2012-12-07,5611.61567935429
28_6_2012-12-14,6636.525881488833
28_6_2012-12-21,11447.068378401671
28_6_2012-12-28,6213.278171276674
28_6_2013-01-04,2627.051839578677
28_6_2013-01-11,2121.344454837852
28_6_2013-01-18,2374.649694066539
28_6_2013-01-25,2822.5942067383116
28_6_2013-02-01,4576.970157140935
28_6_2013-02-08,3290.9708647687003
28_6_2013-02-15,4830.2668936665905
28_6_2013-02-22,4442.799163985183
28_6_2013-03-01,3978.9302229073223
28_6_2013-03-08,3674.0608163657075
28_6_2013-03-15,4493.6210255426395
28_6_2013-03-22,4018.2357033739495
28_6_2013-03-29,4116.2518293867915
28_6_2013-04-05,3921.496143033207
28_6_2013-04-12,5183.898813283666
28_6_2013-04-19,4693.814555559826
28_6_2013-04-26,5227.495148386746
28_6_2013-05-03,4650.399466446873
28_6_2013-05-10,4711.251166016032
28_6_2013-05-17,4492.605627155479
28_6_2013-05-24,4718.718324577884
28_6_2013-05-31,6213.023281131134
28_6_2013-06-07,4582.70570741018
28_6_2013-06-14,3983.1062675782123
28_6_2013-06-21,4074.13289759127
28_6_2013-06-28,4200.6341251440845
28_6_2013-07-05,4809.205418191576
28_6_2013-07-12,4341.941566211482
28_6_2013-07-19,4220.997452503515
28_6_2013-07-26,4231.385667432503
28_7_2012-11-02,33009.35523844182
28_7_2012-11-09,33709.157865828405
28_7_2012-11-16,32066.31066950406
28_7_2012-11-23,90515.72869027038
28_7_2012-11-30,74158.29280066401
28_7_2012-12-07,64411.30349595695
28_7_2012-12-14,79423.43996644209
28_7_2012-12-21,141519.7072061262
28_7_2012-12-28,48833.4084876464
28_7_2013-01-04,18950.710042657916
28_7_2013-01-11,16418.110266901258
28_7_2013-01-18,16936.138822439196
28_7_2013-01-25,19009.48128656638
28_7_2013-02-01,24517.583897779325
28_7_2013-02-08,21948.758959478022
28_7_2013-02-15,26402.22818003693
28_7_2013-02-22,25421.653420480514
28_7_2013-03-01,24344.218742709872
28_7_2013-03-08,23127.086386761144
28_7_2013-03-15,23526.729893106498
28_7_2013-03-22,25219.280541407912
28_7_2013-03-29,24278.29779097715
28_7_2013-04-05,28597.861754165628
28_7_2013-04-12,31131.603694989048
28_7_2013-04-19,26014.12135494803
28_7_2013-04-26,32540.94602630615
28_7_2013-05-03,25239.672322155642
28_7_2013-05-10,26004.71962063596
28_7_2013-05-17,24898.633160920268
28_7_2013-05-24,25969.83399908267
28_7_2013-05-31,30492.046817313236
28_7_2013-06-07,31737.060132278024
28_7_2013-06-14,30566.38235073988
28_7_2013-06-21,29733.01098167226
28_7_2013-06-28,28281.207807245
28_7_2013-07-05,31838.163510638744
28_7_2013-07-12,28105.828402370324
28_7_2013-07-19,26350.777904326853
28_7_2013-07-26,24445.810862218957
28_8_2012-11-02,37157.19194997007
28_8_2012-11-09,38030.48301554842
28_8_2012-11-16,34625.28995171163
28_8_2012-11-23,34562.022946274
28_8_2012-11-30,33712.4454665854
28_8_2012-12-07,35207.2845644159
28_8_2012-12-14,33393.86852168393
28_8_2012-12-21,33772.23937963101
28_8_2012-12-28,30666.33077779365
28_8_2013-01-04,35715.309640779604
28_8_2013-01-11,32299.821688046846
28_8_2013-01-18,32211.137483845825
28_8_2013-01-25,32307.813408444006
28_8_2013-02-01,37640.09880702704
28_8_2013-02-08,37351.904319479225
28_8_2013-02-15,33517.82216874613
28_8_2013-02-22,34259.23309921431
28_8_2013-03-01,36202.038519604524
28_8_2013-03-08,36758.159968140084
28_8_2013-03-15,33104.06053446281
28_8_2013-03-22,32934.73876495178
28_8_2013-03-29,32376.20015466576
28_8_2013-04-05,33797.76426891237
28_8_2013-04-12,33644.94195257859
28_8_2013-04-19,33164.35558296163
28_8_2013-04-26,33467.445132297704
28_8_2013-05-03,34587.97353099274
28_8_2013-05-10,32331.646862590158
28_8_2013-05-17,32333.868741163275
28_8_2013-05-24,31520.094395287226
28_8_2013-05-31,31213.82876890573
28_8_2013-06-07,34268.92512203751
28_8_2013-06-14,32249.017434506146
28_8_2013-06-21,31822.82328660946
28_8_2013-06-28,32097.032150454157
28_8_2013-07-05,34965.11095469717
28_8_2013-07-12,33585.09461557112
28_8_2013-07-19,32414.015157426293
28_8_2013-07-26,31612.98539541267
28_9_2012-11-02,17270.52712987237
28_9_2012-11-09,17858.079708204954
28_9_2012-11-16,11835.603250804961
28_9_2012-11-23,26717.09412188995
28_9_2012-11-30,10632.830427400579
28_9_2012-12-07,17534.058475481037
28_9_2012-12-14,16807.139939524102
28_9_2012-12-21,23208.51383276304
28_9_2012-12-28,15249.601004783568
28_9_2013-01-04,11464.106936312348
28_9_2013-01-11,9600.554685117251
28_9_2013-01-18,8794.324312034103
28_9_2013-01-25,13604.693223709583
28_9_2013-02-01,17196.35545677459
28_9_2013-02-08,17097.14107811112
28_9_2013-02-15,17455.012327704037
28_9_2013-02-22,17644.15545467223
28_9_2013-03-01,18630.092847425072
28_9_2013-03-08,19367.79555307737
28_9_2013-03-15,18264.09399172
28_9_2013-03-22,19895.665993830426
28_9_2013-03-29,19151.934367291535
28_9_2013-04-05,25008.52456454744
28_9_2013-04-12,25380.24729480961
28_9_2013-04-19,21151.76316265076
28_9_2013-04-26,25002.880327097126
28_9_2013-05-03,26685.53486134609
28_9_2013-05-10,22641.349585675092
28_9_2013-05-17,21179.17328775818
28_9_2013-05-24,25030.644544164603
28_9_2013-05-31,24244.881762722554
28_9_2013-06-07,27779.69894202027
28_9_2013-06-14,25479.195202708208
28_9_2013-06-21,26820.576807933776
28_9_2013-06-28,26743.549971166467
28_9_2013-07-05,31276.29864897822
28_9_2013-07-12,25991.669244735785
28_9_2013-07-19,24544.60918983197
28_9_2013-07-26,22910.154782934107
28_10_2012-11-02,21297.531251991502
28_10_2012-11-09,21857.573019740757
28_10_2012-11-16,18823.133686605448
28_10_2012-11-23,23444.315627308162
28_10_2012-11-30,19335.88558083232
28_10_2012-12-07,22264.17067497666
28_10_2012-12-14,20145.61745275051
28_10_2012-12-21,20878.837414582988
28_10_2012-12-28,17096.61042779839
28_10_2013-01-04,18089.02182766658
28_10_2013-01-11,16477.42495823116
28_10_2013-01-18,17244.7326028887
28_10_2013-01-25,18346.145053847744
28_10_2013-02-01,22046.171087627896
28_10_2013-02-08,20699.341620520627
28_10_2013-02-15,20226.365149070738
28_10_2013-02-22,21109.658580663152
28_10_2013-03-01,21334.186132967145
28_10_2013-03-08,21549.65816029316
28_10_2013-03-15,20715.69128112623
28_10_2013-03-22,21884.419461335663
28_10_2013-03-29,20311.844844272982
28_10_2013-04-05,20781.04924987796
28_10_2013-04-12,20967.208941231536
28_10_2013-04-19,20605.523270473404
28_10_2013-04-26,21858.896016811115
28_10_2013-05-03,26955.662445334157
28_10_2013-05-10,25441.670041231384
28_10_2013-05-17,27439.760917310967
28_10_2013-05-24,28504.867397272876
28_10_2013-05-31,26560.72240300889
28_10_2013-06-07,30320.61152558054
28_10_2013-06-14,29355.935449681423
28_10_2013-06-21,29117.874574908255
28_10_2013-06-28,29736.27172024812
28_10_2013-07-05,32518.33333143367
28_10_2013-07-12,29919.312396724545
28_10_2013-07-19,28790.493688023656
28_10_2013-07-26,29307.703975659242
28_11_2012-11-02,15562.409037613113
28_11_2012-11-09,16647.696144705365
28_11_2012-11-16,14505.303497069466
28_11_2012-11-23,15121.891934768126
28_11_2012-11-30,16000.20825248521
28_11_2012-12-07,16045.911061421564
28_11_2012-12-14,16807.467005303282
28_11_2012-12-21,18286.48499131458
28_11_2012-12-28,14519.735590492159
28_11_2013-01-04,15813.75387638041
28_11_2013-01-11,13261.732030983394
28_11_2013-01-18,12930.413265123198
28_11_2013-01-25,13332.381851005512
28_11_2013-02-01,14281.21418195116
28_11_2013-02-08,13230.491915989369
28_11_2013-02-15,13431.814851222482
28_11_2013-02-22,12273.113188983174
28_11_2013-03-01,13626.081716296736
28_11_2013-03-08,14777.98463200368
28_11_2013-03-15,12093.863506055879
28_11_2013-03-22,12017.370534904712
28_11_2013-03-29,12122.977880456527
28_11_2013-04-05,14382.054545030845
28_11_2013-04-12,13868.337466041989
28_11_2013-04-19,13260.52268936209
28_11_2013-04-26,14833.191862793303
28_11_2013-05-03,15352.295939999132
28_11_2013-05-10,13442.084323070341
28_11_2013-05-17,14250.73900371192
28_11_2013-05-24,13843.14158794637
28_11_2013-05-31,14150.248108345855
28_11_2013-06-07,19801.221822401472
28_11_2013-06-14,17558.42828824052
28_11_2013-06-21,17690.475075467537
28_11_2013-06-28,17541.591289590076
28_11_2013-07-05,18906.251604160214
28_11_2013-07-12,15754.84812455931
28_11_2013-07-19,14879.756376794156
28_11_2013-07-26,14990.112077078722
28_12_2012-11-02,3795.7015136902605
28_12_2012-11-09,4093.156304870112
28_12_2012-11-16,3704.064807239361
28_12_2012-11-23,2955.2429548683454
28_12_2012-11-30,3450.1282410536373
28_12_2012-12-07,3533.4526213262125
28_12_2012-12-14,3546.740880989604
28_12_2012-12-21,3350.264311624907
28_12_2012-12-28,2417.1198981911325
28_12_2013-01-04,2712.356783025139
28_12_2013-01-11,2566.9501654821356
28_12_2013-01-18,2507.3918714032593
28_12_2013-01-25,3000.239111242526
28_12_2013-02-01,4136.503162781472
28_12_2013-02-08,3802.5094863369177
28_12_2013-02-15,3927.311197531807
28_12_2013-02-22,4004.2381696856255
28_12_2013-03-01,3962.475540274669
28_12_2013-03-08,3979.816610747556
28_12_2013-03-15,3900.225991622423
28_12_2013-03-22,3966.145557871822
28_12_2013-03-29,4091.431438434564
28_12_2013-04-05,3805.7022641870562
28_12_2013-04-12,3933.890969342074
28_12_2013-04-19,3951.061312193678
28_12_2013-04-26,4294.767108911204
28_12_2013-05-03,6009.132200799914
28_12_2013-05-10,5826.2912799294745
28_12_2013-05-17,5608.621230511694
28_12_2013-05-24,5991.812800437811
28_12_2013-05-31,5311.5153152234825
28_12_2013-06-07,5563.292226938293
28_12_2013-06-14,5526.92285143246
28_12_2013-06-21,5948.178931051098
28_12_2013-06-28,5460.3603258050125
28_12_2013-07-05,5097.817246506445
28_12_2013-07-12,5691.387343372669
28_12_2013-07-19,5174.981725866878
28_12_2013-07-26,5621.913203702203
28_13_2012-11-02,40350.02014023583
28_13_2012-11-09,41629.9439760875
28_13_2012-11-16,37962.33869829001
28_13_2012-11-23,33873.69709513836
28_13_2012-11-30,36685.35193769757
28_13_2012-12-07,36960.44252117333
28_13_2012-12-14,35160.93628736234
28_13_2012-12-21,34491.08470222429
28_13_2012-12-28,31702.062203902267
28_13_2013-01-04,39881.2567636985
28_13_2013-01-11,37634.4071776581
28_13_2013-01-18,35161.763170340004
28_13_2013-01-25,37802.97561384878
28_13_2013-02-01,42736.544903537484
28_13_2013-02-08,42731.12574923405
28_13_2013-02-15,40732.73482264808
28_13_2013-02-22,38396.713210373266
28_13_2013-03-01,41652.5411933616
28_13_2013-03-08,43226.890489171776
28_13_2013-03-15,36871.008600607835
28_13_2013-03-22,37367.845840662245
28_13_2013-03-29,36241.9711689158
28_13_2013-04-05,40041.98423705987
28_13_2013-04-12,37419.12050636344
28_13_2013-04-19,36239.02526087564
28_13_2013-04-26,37821.670705756835
28_13_2013-05-03,41288.93151964619
28_13_2013-05-10,37080.956596160984
28_13_2013-05-17,37114.72787699127
28_13_2013-05-24,36816.482982556736
28_13_2013-05-31,35377.40946005555
28_13_2013-06-07,39997.21078002366
28_13_2013-06-14,36497.14092182194
28_13_2013-06-21,36416.058607716805
28_13_2013-06-28,37325.61390426306
28_13_2013-07-05,39647.55427427486
28_13_2013-07-12,36881.74511971596
28_13_2013-07-19,35855.330107449205
28_13_2013-07-26,35365.76588200792
28_14_2012-11-02,17674.150533852906
28_14_2012-11-09,17663.046533960736
28_14_2012-11-16,16258.852836615932
28_14_2012-11-23,43596.887929982906
28_14_2012-11-30,26173.086727298392
28_14_2012-12-07,22639.98857996997
28_14_2012-12-14,25538.246147798207
28_14_2012-12-21,33544.363780523476
28_14_2012-12-28,21036.206732516515
28_14_2013-01-04,15761.880300962985
28_14_2013-01-11,14452.215798400312
28_14_2013-01-18,13747.059976332455
28_14_2013-01-25,14774.89443214668
28_14_2013-02-01,19340.674587759004
28_14_2013-02-08,19868.071159967123
28_14_2013-02-15,18183.644785886296
28_14_2013-02-22,16727.102163729178
28_14_2013-03-01,17829.192319844457
28_14_2013-03-08,17773.20720281529
28_14_2013-03-15,15618.571060465407
28_14_2013-03-22,15139.56608839713
28_14_2013-03-29,15553.38524296592
28_14_2013-04-05,16481.596164415012
28_14_2013-04-12,16451.740217005838
28_14_2013-04-19,16134.739523792441
28_14_2013-04-26,16500.926683639515
28_14_2013-05-03,16100.681600587548
28_14_2013-05-10,15313.270205835735
28_14_2013-05-17,15113.583152665715
28_14_2013-05-24,15484.7268563938
28_14_2013-05-31,19516.134865270993
28_14_2013-06-07,16242.689233305136
28_14_2013-06-14,15177.871300898989
28_14_2013-06-21,14573.545368173702
28_14_2013-06-28,14562.214765610102
28_14_2013-07-05,17408.911757891576
28_14_2013-07-12,15128.147941475781
28_14_2013-07-19,13885.949022894783
28_14_2013-07-26,13690.228878564027
28_16_2012-11-02,3254.4881595452525
28_16_2012-11-09,3809.5963418567208
28_16_2012-11-16,1797.0077001628365
28_16_2012-11-23,675.1337617329223
28_16_2012-11-30,-2710.7527751690473
28_16_2012-12-07,1258.8843801261924
28_16_2012-12-14,36.52051015438242
28_16_2012-12-21,1344.9537542949954
28_16_2012-12-28,-2322.998065430422
28_16_2013-01-04,146.96083084127085
28_16_2013-01-11,-3154.32747625174
28_16_2013-01-18,-2906.654715862024
28_16_2013-01-25,2081.9527561695027
28_16_2013-02-01,5713.775405072657
28_16_2013-02-08,5229.513915615729
28_16_2013-02-15,5863.610658252691
28_16_2013-02-22,4024.2255931790405
28_16_2013-03-01,8326.152859557358
28_16_2013-03-08,13674.966103324057
28_16_2013-03-15,10199.059778763503
28_16_2013-03-22,11074.757660044155
28_16_2013-03-29,9870.445085255946
28_16_2013-04-05,16475.46119573216
28_16_2013-04-12,15349.309425043619
28_16_2013-04-19,13630.174436650314
28_16_2013-04-26,16874.863232911957
28_16_2013-05-03,18093.186882210604
28_16_2013-05-10,15528.973777683175
28_16_2013-05-17,14922.495650390467
28_16_2013-05-24,14897.148455403436
28_16_2013-05-31,14056.986551094145
28_16_2013-06-07,16550.42966769727
28_16_2013-06-14,14270.609525014475
28_16_2013-06-21,14900.661798573457
28_16_2013-06-28,13546.649197274864
28_16_2013-07-05,18985.323805727432
28_16_2013-07-12,14529.426741070287
28_16_2013-07-19,13193.923512789863
28_16_2013-07-26,11054.754645575907
28_17_2012-11-02,10688.864401925062
28_17_2012-11-09,11024.968720413268
28_17_2012-11-16,10419.380050277832
28_17_2012-11-23,16425.641302542488
28_17_2012-11-30,13321.739898951986
28_17_2012-12-07,10893.4608500985
28_17_2012-12-14,12168.652063719164
28_17_2012-12-21,14388.512239263568
